Study_ID,study_name,country,gradient_id,species,family,ele_level,trait,treatment,control,sd_treatment,sd_control,n_treatment,n_control,pt,LONG,LAT,ARIDITY_INDEX,SOLAR_RADIATION,MEAN_GROWING_SEASON_TEMPERATURE,elevation_treatment,elevation_control,elevation,elevation_log
40,De Lillis (2004),Nepal,Karnali valley,Abies spectabilis,Pinaceae,l2,Nmass,1.891650099,1.814115308,0.262425447,0.131212724,3,3,w,82.18,29.34,0.8629,165.1450348,15.11666663,3800,3200,600,6.396929655
41,Liu et al. (2016),China,Qinling Mountains,Pinus tabuliformis,Pinaceae,l2,Nmass,2.326752221,1.441592629,0.311244299,0.192838534,5,5,w,108.43,33.43,1.0281,137.9154358,17.7166667,1200,1000,200,5.298317367
41,Liu et al. (2016),China,Qinling Mountains,Pinus tabuliformis,Pinaceae,l3,Nmass,2.15893386,1.441592629,0.288795622,0.192838534,5,5,w,108.43,33.43,1.0281,137.9154358,17.7166667,1400,1000,400,5.991464547
41,Liu et al. (2016),China,Qinling Mountains,Pinus tabuliformis,Pinaceae,l4,Nmass,2.790062521,1.441592629,0.373220253,0.192838534,5,5,w,108.43,33.43,1.0281,137.9154358,17.7166667,1600,1000,600,6.396929655
41,Liu et al. (2016),China,Qinling Mountains,Pinus tabuliformis,Pinaceae,l5,Nmass,3.506087529,1.441592629,0.469001273,0.192838534,5,5,w,108.43,33.43,1.0281,137.9154358,17.7166667,1800,1000,800,6.684611728
41,Liu et al. (2016),China,Qinling Mountains,Pinus tabuliformis,Pinaceae,l6,Nmass,3.212569924,1.441592629,0.429738098,0.192838534,5,5,w,108.43,33.43,1.0281,137.9154358,17.7166667,2000,1000,1000,6.907755279
41,Liu et al. (2016),China,Qinling Mountains,Pinus tabuliformis,Pinaceae,l7,Nmass,3.696281672,1.441592629,0.494443107,0.192838534,5,5,w,108.43,33.43,1.0281,137.9154358,17.7166667,2200,1000,1200,7.090076836
42,Luo et al. (2005),China,Hailuogou Natural Reserve 2,Abies fabri,Pinaceae,l2,Nmass,1.316666667,1.296666667,0.416693332,0.170391706,30,30,w,101.96,29.53,1.512,136.6515808,5.299999873,3050,2850,200,5.298317367
42,Luo et al. (2005),China,Hailuogou Natural Reserve 2,Abies fabri,Pinaceae,l3,Nmass,1.396666667,1.296666667,0.390683162,0.170391706,30,30,w,101.96,29.53,1.512,136.6515808,5.299999873,3700,2850,850,6.745236349
50,Peng et al. (2012),China,Wanglang Natural Reserve,Abies faxoniana,Pinaceae,l2,Nmass,0.935483871,0.812903226,0.043278735,0.036065613,6,6,w,104.08,39.96,0.0789,162.3831177,23.73333343,2800,2579,221,5.398162702
50,Peng et al. (2012),China,Wanglang Natural Reserve,Abies faxoniana,Pinaceae,l3,Nmass,1.258064516,0.812903226,0.043278735,0.036065613,6,6,w,104.08,39.96,0.0789,162.3831177,23.73333343,3004,2579,425,6.052089169
50,Peng et al. (2012),China,Wanglang Natural Reserve,Abies faxoniana,Pinaceae,l4,Nmass,1.164516129,0.812903226,0.072131225,0.036065613,6,6,w,104.08,39.96,0.0789,162.3831177,23.73333343,3277,2579,698,6.548219103
50,Peng et al. (2012),China,Wanglang Natural Reserve,Abies faxoniana,Pinaceae,l5,Nmass,1.303225806,0.812903226,0.072131225,0.036065613,6,6,w,104.08,39.96,0.0789,162.3831177,23.73333343,3500,2579,921,6.825460036
60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Abies veitchii,Pinaceae,l2,Nmass,1.160565504,1.088821866,0.10001885,0.058887842,5,5,w,137.55,36.1,4.8125,121.5150833,9.683333397,1800,1600,200,5.298317367
60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Abies veitchii,Pinaceae,l3,Nmass,1.232346843,1.088821866,0.041168709,0.058887842,5,5,w,137.55,36.1,4.8125,121.5150833,9.683333397,2000,1600,400,5.991464547
60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Abies mariesii,Pinaceae,l2,Nmass,1.01928321,1.167549669,0.058745617,0.06462797,5,5,w,137.55,36.1,4.8125,121.5150833,9.683333397,2200,2000,200,5.298317367
60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Abies mariesii,Pinaceae,l3,Nmass,0.970977795,1.167549669,0.070627191,0.06462797,5,5,w,137.55,36.1,4.8125,121.5150833,9.683333397,2400,2000,400,5.991464547
68,Xu et al. (2014),China,Taibai Mountain,Abies faxoniana,Pinaceae,l2,Nmass,0.909,0.885,0.61,0.93,20,20,w,107.812023,34.010498,1.4537,139.7226563,12.05000003,2650,2550,100,4.605170186
68,Xu et al. (2014),China,Taibai Mountain,Abies faxoniana,Pinaceae,l3,Nmass,0.861,0.885,0.29,0.93,20,20,w,107.812023,34.010498,1.4537,139.7226563,12.05000003,2750,2550,200,5.298317367
68,Xu et al. (2014),China,Taibai Mountain,Abies faxoniana,Pinaceae,l4,Nmass,0.961,0.885,0.09,0.93,20,20,w,107.812023,34.010498,1.4537,139.7226563,12.05000003,2850,2550,300,5.703782475
68,Xu et al. (2014),China,Taibai Mountain,Abies faxoniana,Pinaceae,l5,Nmass,0.948,0.885,0.75,0.93,20,20,w,107.812023,34.010498,1.4537,139.7226563,12.05000003,2950,2550,400,5.991464547
68,Xu et al. (2014),China,Taibai Mountain,Abies faxoniana,Pinaceae,l6,Nmass,0.987,0.885,0.37,0.93,20,20,w,107.812023,34.010498,1.4537,139.7226563,12.05000003,3050,2550,500,6.214608098
68,Xu et al. (2014),China,Taibai Mountain,Abies faxoniana,Pinaceae,l7,Nmass,0.994,0.885,1.19,0.93,20,20,w,107.812023,34.010498,1.4537,139.7226563,12.05000003,3150,2550,600,6.396929655
69,Yan et al. (2012),China,Changbai Mt. 1-old,Pinus koraiensis,Pinaceae,l2,Nmass,1.244444444,1.17124183,0.094117647,0.141176471,9,9,w,128.08,42.06,1.4644,139.026062,12.4666667,900,760,140,4.941642423
69,Yan et al. (2012),China,Changbai Mt. 1-old,Pinus koraiensis,Pinaceae,l3,Nmass,1.380392157,1.17124183,0.156862745,0.141176471,9,9,w,128.08,42.06,1.4644,139.026062,12.4666667,1000,760,240,5.480638923
69,Yan et al. (2012),China,Changbai Mt. 1-old,Pinus koraiensis,Pinaceae,l4,Nmass,1.275816993,1.17124183,0.078431373,0.141176471,9,9,w,128.08,42.06,1.4644,139.026062,12.4666667,1130,760,370,5.913503006
69,Yan et al. (2012),China,Changbai Mt. 1-old,Pinus koraiensis,Pinaceae,l5,Nmass,1.28627451,1.17124183,0.125490196,0.141176471,9,9,w,128.08,42.06,1.4644,139.026062,12.4666667,1260,760,500,6.214608098
69,Yan et al. (2012),China,Changbai Mt. 1-old,Pinus koraiensis,Pinaceae,l6,Nmass,1.448366013,1.17124183,0.109803922,0.141176471,9,9,w,128.08,42.06,1.4644,139.026062,12.4666667,1380,760,620,6.429719478
69,Yan et al. (2012),China,Changbai Mt. 1-old,Pinus koraiensis,Pinaceae,l7,Nmass,1.526797386,1.17124183,0.094117647,0.141176471,9,9,w,128.08,42.06,1.4644,139.026062,12.4666667,1420,760,660,6.492239835
69,Yan et al. (2012),China,Changbai Mt.,Pinus koraiensis,Pinaceae,l2,Nmass,0.930718954,0.91503268,0.078431373,0.125490196,9,9,w,128.08,42.06,1.4644,139.026062,12.4666667,900,760,140,4.941642423
69,Yan et al. (2012),China,Changbai Mt.,Pinus koraiensis,Pinaceae,l3,Nmass,1.024836601,0.91503268,0.156862745,0.125490196,9,9,w,128.08,42.06,1.4644,139.026062,12.4666667,1000,760,240,5.480638923
69,Yan et al. (2012),China,Changbai Mt.,Pinus koraiensis,Pinaceae,l4,Nmass,1.139869281,0.91503268,0.109803922,0.125490196,9,9,w,128.08,42.06,1.4644,139.026062,12.4666667,1130,760,370,5.913503006
69,Yan et al. (2012),China,Changbai Mt.,Pinus koraiensis,Pinaceae,l5,Nmass,1.082352941,0.91503268,0.078431373,0.125490196,9,9,w,128.08,42.06,1.4644,139.026062,12.4666667,1260,760,500,6.214608098
69,Yan et al. (2012),China,Changbai Mt.,Pinus koraiensis,Pinaceae,l6,Nmass,1.129411765,0.91503268,0.125490196,0.125490196,9,9,w,128.08,42.06,1.4644,139.026062,12.4666667,1380,760,620,6.429719478
69,Yan et al. (2012),China,Changbai Mt.,Pinus koraiensis,Pinaceae,l7,Nmass,1.145098039,0.91503268,0.203921569,0.125490196,9,9,w,128.08,42.06,1.4644,139.026062,12.4666667,1420,760,660,6.492239835
72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,l2,Nmass,0.677901235,0.394617284,0.139873247,0.104438191,5,5,w,87.27,43.55,0.2833,149.0627441,17.95000045,1505,1420,85,4.442651256
72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,l3,Nmass,1.103777778,0.394617284,0.088769536,0.104438191,5,5,w,87.27,43.55,0.2833,149.0627441,17.95000045,1622,1420,202,5.308267697
72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,l4,Nmass,0.83,0.394617284,0.049850791,0.104438191,5,5,w,87.27,43.55,0.2833,149.0627441,17.95000045,1757,1420,337,5.82008293
72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,l5,Nmass,0.970691358,0.394617284,0.056399732,0.104438191,5,5,w,87.27,43.55,0.2833,149.0627441,17.95000045,1850,1420,430,6.063785209
72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,l6,Nmass,0.738740741,0.394617284,0.075333046,0.104438191,5,5,w,87.27,43.55,0.2833,149.0627441,17.95000045,1962,1420,542,6.295266001
72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,l7,Nmass,0.966888889,0.394617284,0.106621804,0.104438191,5,5,w,87.27,43.55,0.2833,149.0627441,17.95000045,2045,1420,625,6.43775165
72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,l8,Nmass,1.520148148,0.394617284,0.066066191,0.104438191,5,5,w,87.27,43.55,0.2833,149.0627441,17.95000045,2110,1420,690,6.536691598
72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,l9,Nmass,0.734938272,0.394617284,0.164925935,0.104438191,5,5,w,87.27,43.55,0.2833,149.0627441,17.95000045,2240,1420,820,6.70930434
72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,l10,Nmass,0.187382716,0.394617284,0.076227415,0.104438191,5,5,w,87.27,43.55,0.2833,149.0627441,17.95000045,2300,1420,880,6.779921907
73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,l2,Nmass,0.911627907,1.089922481,0.054263566,0.046511628,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,2596,2501,95,4.553876892
73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,l3,Nmass,0.868992248,1.089922481,0.07751938,0.046511628,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,2805,2501,304,5.717027701
73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,l4,Nmass,0.737209302,1.089922481,0.046511628,0.046511628,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,2888,2501,387,5.958424693
73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,l5,Nmass,0.965891473,1.089922481,0.054263566,0.046511628,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,2990,2501,489,6.192362489
73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,l6,Nmass,0.795348837,1.089922481,0.034883721,0.046511628,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,3060,2501,559,6.326149473
73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,l7,Nmass,0.729457364,1.089922481,0.034883721,0.046511628,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,3160,2501,659,6.490723535
73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,l8,Nmass,0.698449612,1.089922481,0.034883721,0.046511628,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,3260,2501,759,6.632001777
73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,l9,Nmass,0.764341085,1.089922481,0.03875969,0.046511628,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,3360,2501,859,6.755768922
73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,l10,Nmass,0.9,1.089922481,0.03875969,0.046511628,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,3450,2501,949,6.855408799
73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,l2,Nmass,0.950387597,1.004651163,0.031007752,0.031007752,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,2596,2501,95,4.553876892
73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,l3,Nmass,0.969767442,1.004651163,0.031007752,0.031007752,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,2805,2501,304,5.717027701
73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,l4,Nmass,0.911627907,1.004651163,0.027131783,0.031007752,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,2888,2501,387,5.958424693
73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,l5,Nmass,0.907751938,1.004651163,0.027131783,0.031007752,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,2990,2501,489,6.192362489
73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,l6,Nmass,0.721705426,1.004651163,0.023255814,0.031007752,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,3060,2501,559,6.326149473
73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,l7,Nmass,0.690697674,1.004651163,0.015503876,0.031007752,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,3160,2501,659,6.490723535
73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,l8,Nmass,0.768217054,1.004651163,0.023255814,0.031007752,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,3260,2501,759,6.632001777
73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,l9,Nmass,0.911627907,1.004651163,0.042635659,0.031007752,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,3360,2501,859,6.755768922
73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,l10,Nmass,1.066666667,1.004651163,0.03875969,0.031007752,5,5,w,99.86,38.6,0.338,156.6882172,10.1000001,3450,2501,949,6.855408799
30,Kong et al. (2012),China,Sergyemla Mountains (NSlope),Rhododendron aganniphum,Ericaceae,l2,Nmass,1.220217196,1.359247163,0.017623852,0.112080555,30,30,w,94.6,29.6,0.5902,155.5258026,7.133333306,4260,4190,70,4.248495242
30,Kong et al. (2012),China,Sergyemla Mountains (NSlope),Rhododendron aganniphum,Ericaceae,l3,Nmass,1.180485017,1.359247163,0.02141273,0.112080555,30,30,w,94.6,29.6,0.5902,155.5258026,7.133333306,4310,4190,120,4.787491743
30,Kong et al. (2012),China,Sergyemla Mountains (NSlope),Rhododendron aganniphum,Ericaceae,l4,Nmass,1.143880134,1.359247163,0.044350273,0.112080555,30,30,w,94.6,29.6,0.5902,155.5258026,7.133333306,4390,4190,200,5.298317367
30,Kong et al. (2012),China,Sergyemla Mountains (NSlope),Rhododendron aganniphum,Ericaceae,l5,Nmass,1.13205683,1.359247163,0.023204656,0.112080555,30,30,w,94.6,29.6,0.5902,155.5258026,7.133333306,4450,4190,260,5.560681631
30,Kong et al. (2012),China,Sergyemla Mountains (NSlope),Rhododendron aganniphum,Ericaceae,l6,Nmass,1.093557606,1.359247163,0.054026914,0.112080555,30,30,w,94.6,29.6,0.5902,155.5258026,7.133333306,4500,4190,310,5.736572297
30,Kong et al. (2012),China,Sergyemla Mountains (SSlope),Rhododendron aganniphum,Ericaceae,l2,Nmass,1.242802319,1.436825345,0.064238189,0.091557707,30,30,w,94.6,29.6,0.5902,155.5258026,7.133333306,4280,4210,70,4.248495242
30,Kong et al. (2012),China,Sergyemla Mountains (SSlope),Rhododendron aganniphum,Ericaceae,l3,Nmass,1.157189516,1.436825345,0.048669372,0.091557707,30,30,w,94.6,29.6,0.5902,155.5258026,7.133333306,4370,4210,160,5.075173815
30,Kong et al. (2012),China,Sergyemla Mountains (SSlope),Rhododendron aganniphum,Ericaceae,l4,Nmass,1.088405324,1.436825345,0.065717739,0.091557707,30,30,w,94.6,29.6,0.5902,155.5258026,7.133333306,4450,4210,240,5.480638923
63,Taneda et al. (2016),Nepal,Jaljale Himal,Rhododendron arboreum,Ericaceae,l2,Nmass,1.216216216,1.310810811,0.162162162,0.094594595,4,4,w,87.45,27.48,1.2657,160.425766,9.066666563,3460,2750,710,6.56526497
63,Taneda et al. (2016),Nepal,Jaljale Himal,Rhododendron anthopogon,Ericaceae,l2,Nmass,2.175675676,1.824324324,0.067567568,0.148648649,4,4,w,87.45,27.48,1.2657,160.425766,9.066666563,4470,3550,920,6.82437367
63,Taneda et al. (2016),Nepal,Jaljale Himal,Rhododendron barbatum,Ericaceae,l2,Nmass,1.351351351,1.324324324,0.121621622,0.094594595,4,4,w,87.45,27.48,1.2657,160.425766,9.066666563,3405,2915,490,6.194405391
63,Taneda et al. (2016),Nepal,Jaljale Himal,Rhododendron campanulatum,Ericaceae,l2,Nmass,1.581081081,1.567567568,0.148648649,0.054054054,4,4,w,87.45,27.48,1.2657,160.425766,9.066666563,4115,3445,670,6.507277712
63,Taneda et al. (2016),Nepal,Jaljale Himal,Rhododendron thomsonii,Ericaceae,l2,Nmass,1.783783784,1.702702703,0.175675676,0.054054054,4,4,w,87.45,27.48,1.2657,160.425766,9.066666563,3755,2955,800,6.684611728
65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,l2,Nmass,1.039300824,1.232836042,0.063893219,0.063769514,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,3750,3700,50,3.912023005
65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,l3,Nmass,1.143645315,1.232836042,0.084922932,0.063769514,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,3800,3700,100,4.605170186
65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,l4,Nmass,1.1417279,1.232836042,0.085108489,0.063769514,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,3850,3700,150,5.010635294
65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,l5,Nmass,1.182241025,1.232836042,0.084922932,0.063769514,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,3900,3700,200,5.298317367
65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,l6,Nmass,1.180261758,1.232836042,0.063707662,0.063769514,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,3950,3700,250,5.521460918
65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,l7,Nmass,1.241928301,1.232836042,0.063707662,0.063769514,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,4000,3700,300,5.703782475
65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,l8,Nmass,1.218671912,1.232836042,0.063769514,0.063769514,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,4050,3700,350,5.857933154
65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,l9,Nmass,1.195415522,1.232836042,0.084984784,0.063769514,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,4100,3700,400,5.991464547
65,Wang et al. (2017),China,Miyaluo natural forest - MATURE,Rhododendron agglutinatum,Ericaceae,l10,Nmass,1.2359905,1.232836042,0.084922932,0.063769514,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,4150,3700,450,6.109247583
65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,l2,Nmass,2.103156931,1.934857369,0.149001707,0.212461961,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,3750,3700,50,3.912023005
65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,l3,Nmass,2.05862342,1.934857369,0.085108489,0.212461961,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,3800,3700,100,4.605170186
65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,l4,Nmass,2.290568792,1.934857369,0.127600881,0.212461961,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,3850,3700,150,5.010635294
65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,l5,Nmass,2.480021772,1.934857369,0.191494099,0.212461961,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,3900,3700,200,5.298317367
65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,l6,Nmass,2.924923922,1.934857369,0.084984784,0.212461961,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,3950,3700,250,5.521460918
65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,l7,Nmass,3.178208268,1.934857369,0.106323759,0.212461961,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,4000,3700,300,5.703782475
65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,l8,Nmass,3.452707885,1.934857369,0.149001707,0.212461961,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,4050,3700,350,5.857933154
65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,l9,Nmass,3.621007447,1.934857369,0.106385611,0.212461961,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,4100,3700,400,5.991464547
65,Wang et al. (2017),China,Miyaluo natural forest - JUVENILE,Rhododendron agglutinatum,Ericaceae,l10,Nmass,3.938061308,1.934857369,0.191617804,0.212461961,6,6,w,102.67,31.84,1.1231,134.521347,9.016666691,4150,3700,450,6.109247583
4,Bilgin and Guzel (2017),Turkey,Firtina Valley,Tilia rubra,Tiliaceae,l2,Nmass,2.93,2.8,0.848528137,0.466690476,5,5,w,40.96,40.97,1.1882,154.4920349,19.48333343,679,330,349,5.855071922
4,Bilgin and Guzel (2017),Turkey,Firtina Valley,Tilia rubra,Tiliaceae,l3,Nmass,3.13,2.8,0.67882251,0.466690476,5,5,w,40.96,40.97,1.1882,154.4920349,19.48333343,974,330,644,6.467698726
12,Chai et al. (2015),China,Niubeiliang National Nature Reserve,Quercus aliena,Fagaceae,l2,Nmass,2.64,2.57,0.21,0.03,3,3,w,93.2,29.16,0.4008,155.9146118,10.28333346,1870,1480,390,5.966146739
12,Chai et al. (2015),China,Niubeiliang National Nature Reserve,Quercus aliena,Fagaceae,l3,Nmass,2.62,2.57,0.08,0.03,3,3,w,93.2,29.16,0.4008,155.9146118,10.28333346,2070,1480,590,6.380122537
12,Chai et al. (2015),China,Niubeiliang National Nature Reserve,Quercus spinosa,Fagaceae,l2,Nmass,1.22,1.29,0.08,0.08,3,3,w,93.2,29.16,0.4008,155.9146118,10.28333346,2100,1970,130,4.86753445
12,Chai et al. (2015),China,Niubeiliang National Nature Reserve,Quercus spinosa,Fagaceae,l3,Nmass,1.02,1.29,0.09,0.08,3,3,w,93.2,29.16,0.4008,155.9146118,10.28333346,2200,1970,230,5.438079309
13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,l2,Nmass,1.336633663,1.30990099,0.537984672,0.099626791,5,5,w,93.2,29.16,0.4008,155.9146118,10.28333346,2620,2500,120,4.787491743
13,Chen et al. (2015),China,Sygera mountains,Quercus aquifolioides,Fagaceae,l3,Nmass,1.461386139,1.30990099,0.398507164,0.099626791,5,5,w,93.2,29.16,0.4008,155.9146118,10.28333346,2800,2500,300,5.703782475
